PERSON_BUSINESS_TITLE,PERSON_BUSINESS_TITLE_DETAIL,PERSON_COMPANY,PERSON_DEPTNAME,PERSON_ID,PERSON_JOB_CODE,PERSON_JOB_FAMILY,PERSON_MGR_ID,PERSON_ROLLUP_1,PERSON_ROLLUP_2,PERSON_ROLLUP_3,RESOURCE_ID,u_uid,r_rid
38227,8,33290,37014,71552,9,33430,40235,33316,34024,33317,9001,21346,2
40254,8,33290,34556,58182,33289,33362,35936,33316,33385,33317,9771,21348,14
33336,8,33313,33438,72008,33275,11,35675,2,3,4,9771,21349,14
71157,8,33290,35410,58726,33431,34780,36117,33283,33885,33285,9001,21352,2
56683,8,33290,37014,38699,33345,33430,41950,33316,34024,33317,9001,21353,2
34269,57482,33290,54321,66094,33431,33430,43899,33283,33584,33285,7489,21354,7
36020,8,33290,33448,57249,33431,33430,56907,33283,36963,33285,9001,21355,2
55829,8,33290,33775,57018,9,33291,64761,33283,33323,33285,9667,21356,4
43240,8,33408,36903,35219,33345,37073,37999,33316,34256,33317,9667,21359,4
33464,8,33290,33324,65593,33289,33291,41444,33283,33300,33285,9001,21363,2
52224,8,33904,34381,63648,9,33423,46229,33283,43529,33285,9001,21366,2
72683,8,33904,34611,51247,33431,34851,47662,33283,40641,33285,7489,21367,7
33336,8,33313,33438,45179,33275,11,53063,2,3,4,9771,21368,14
48858,33777,33290,33775,55502,9,33291,55647,33283,33323,33285,9667,21370,4
57270,8,34474,38458,44656,33345,11,37872,2,44855,4,9811,21372,10
41542,8,33290,35926,74055,33431,33430,35979,33283,36963,33359,7489,21375,7
77260,8,33313,33438,77893,33275,11,35065,2,3,4,9771,21377,14
67403,8,33904,39855,67247,9,33833,45527,33426,35335,33428,9667,21379,4
75599,8,33904,34985,49243,33431,34851,46891,2,36494,4,9667,21381,4
55210,8,33290,39855,34762,33431,34851,42496,33416,33529,33418,9811,21387,10
69939,8,33290,34472,64221,33326,33430,41340,33299,34471,33301,7489,21388,7
66625,8,33290,37014,69790,33431,33430,40235,33316,34024,33317,7489,21389,7
48275,8,33290,33324,49594,33289,33291,53299,33416,33300,34048,9001,21390,2
56648,8,33290,34472,75185,33289,33430,38878,33316,34397,33301,9001,21391,2
69247,8,33290,39855,44287,33289,34851,33757,33283,36494,33285,9001,21392,2
44326,8,33290,33302,74253,33431,33430,55956,33426,35335,33359,7489,21393,7
66077,8,33290,39855,52862,9,33291,34879,33283,33300,33285,9001,21397,2
68455,8,34474,35963,70209,33431,33595,68155,33416,34471,33418,9001,21398,2
36214,8,33844,33928,76820,33309,33930,36006,33426,33927,33428,9667,21399,4
37620,8,33290,36137,67842,33431,33291,33995,33283,33300,33285,9001,21401,2
33518,8,33290,34102,63424,33289,33430,37566,33299,33601,33301,9667,21402,4
37832,8,33290,33775,65830,33431,33291,39095,33283,33584,33285,7489,21404,7
39172,8,33290,33302,74055,9,33423,48623,33357,35427,33359,9001,21405,2
74628,8,33290,38624,75697,33431,34851,33909,33283,40641,33285,7489,21407,7
33518,8,33290,33866,62141,9,33430,41181,33299,33601,33301,2303,21408,19
42200,8,33290,33497,58465,33431,34851,35503,33283,35795,33285,9001,21409,2
34496,45804,33290,33798,67872,33431,33461,49318,33416,33529,33418,7489,21410,7
43808,8,33313,39855,74716,33326,34851,38217,33347,33768,33502,7489,21411,7
47237,33288,33290,38008,54854,33289,33291,72944,33283,33323,33285,9001,21413,2
35968,8,33290,33775,66015,33431,33291,44864,33283,33323,33285,7489,21415,7
52988,8,33290,35571,57504,33431,33678,40695,33283,33584,33285,9667,21417,4
44880,8,33290,34752,42868,33431,33604,33293,33299,34397,33301,7489,21419,7
72027,8,33269,33366,68966,33345,33526,36402,2,37549,4,11012,21421,918
67570,33538,33290,38008,42843,33431,33291,56474,33283,35795,33285,9001,21422,2
33336,8,33276,33279,53770,33275,11,49032,2,3,4,9771,21423,14
33336,8,33313,33438,52685,33275,11,35065,2,3,4,9771,21425,14
66656,56908,33290,33302,56052,9,33423,35044,33283,48274,33285,9001,21427,2
50028,8,33290,33302,70994,9,33430,76809,33426,33427,33428,7489,21428,7
63260,8,33290,33769,66933,33289,33657,71725,2,33300,33285,9667,21430,4
33947,8,33290,37014,75823,33431,33430,40296,33316,34024,33317,9667,21431,4
48294,8,33290,54321,39286,33431,33430,44139,33316,34397,33317,7489,21433,7
33677,8,33290,33676,59840,33289,33678,33786,33426,33675,33428,9667,21436,4
44657,8,33313,33307,40487,33275,11,48411,2,3,4,9771,21438,14
38227,8,33290,54321,57746,33431,33430,46240,33283,34471,33359,7489,21439,7
63494,33777,33290,34412,57714,33431,33291,49392,33283,33323,33285,7489,21444,7
52258,34005,33290,34328,65867,33289,33678,46329,33316,33385,33317,9667,21445,4
33518,35217,35218,35215,74040,33289,33430,37666,33283,35215,33285,9803,21450,23
48657,8,33290,33324,46512,33289,33291,64761,33283,33885,33285,7489,21451,7
33691,8,33290,33477,60463,33431,33430,51500,33299,34471,33418,7489,21452,7
34911,8,34210,36661,46778,33431,33304,43085,33416,34207,33418,7489,21462,7
35556,8,33844,33928,50846,33309,33930,36006,33426,33927,33428,9667,21463,4
57259,8,33290,36119,52412,33289,33291,44864,33283,33300,33341,9001,21464,2
75157,8,10,33396,43084,33289,35276,37371,33521,33730,33428,10050,21465,164
41849,8,33290,33477,52550,33431,33430,34874,33283,35795,33285,7489,21467,7
44698,8,33290,47909,73332,33309,33604,75565,2,33730,4,9731,21469,466
60549,8,33290,37014,66865,9,33430,36646,33426,33427,33317,9001,21470,2
74373,8,33904,36213,59572,33326,33423,35756,2,34181,4,9001,21472,2
33336,8,33313,33438,46776,33275,11,42420,2,3,4,9771,21474,14
57270,8,33290,35273,44430,33431,33430,34373,33283,33447,33285,7489,21475,7
55690,8,33290,33787,44083,33431,33291,55647,33283,33675,33285,9001,21476,2
58780,34383,33290,33477,58199,33431,33291,58605,33416,34411,33418,7489,21479,7
65514,8,33290,54321,48979,33431,33291,39023,33283,33866,33285,7489,21482,7
44837,8,33276,33273,77660,33431,11,35003,2,3,4,9001,21485,2
57715,52868,33290,35454,60906,33431,33430,39050,33283,35335,33285,7489,21487,7
37335,8,33290,39855,44644,33345,34851,34119,33283,35795,33285,7489,21488,7
37592,8,33408,33366,45298,33289,33370,38127,2,33365,4,9667,21489,4
39729,8,33290,36355,77756,33289,33423,33754,33283,33300,33285,7489,21492,7
34246,8,33313,33438,75791,33275,11,38854,2,3,4,9771,21495,14
72169,8,34474,34472,74305,33431,34435,45509,33299,34471,33301,7489,21502,7
48275,8,33290,35228,44569,33431,33291,45361,33339,33300,33341,9001,21503,2
71067,8,33290,33302,72454,9,37073,38663,33426,35335,33428,9667,21505,4
42283,8,33313,37709,58958,9,33628,36514,2,3,4,6963,21506,1075
39580,8,33290,34328,62826,33431,33423,55283,33426,33927,33428,7489,21511,7
57682,8,34474,34472,69156,33431,33291,48114,33299,34471,33301,7489,21516,7
63013,8,34474,34472,48123,33345,34577,72541,33299,34471,33301,7489,21518,7
52528,8,33290,54321,72215,33431,33430,41611,33283,33584,33285,9001,21519,2
74544,8,33290,47909,50979,33345,34613,55283,33316,34256,33317,9667,21520,4
71157,8,33290,37709,73683,33431,33430,42390,33316,34024,33317,9667,21521,4
71067,51484,38785,34408,62837,9,34577,33272,33283,34572,33285,9001,21522,2
33336,8,33313,33307,66327,33275,11,58364,2,3,4,9771,21523,14
56683,8,33290,34131,63333,9,33430,40235,33316,34024,33317,7489,21524,7
67403,8,33290,33593,47171,33431,34851,49318,33416,33529,33418,9667,21525,4
33478,33584,33290,33302,59265,9,33604,44272,33416,33529,33418,7489,21527,7
39770,8,33290,37667,55271,33289,33863,44154,33416,33689,33523,9132,21533,123
33336,8,33313,33273,42843,33275,11,33630,2,3,4,9771,21534,14
67484,8,33408,33366,44569,9,33291,38417,33283,33323,33285,9667,21535,4
52522,8,33290,33545,78038,9,33270,40473,33339,33476,33418,7692,21539,596
61373,8,33290,37014,44353,33431,33430,38878,33316,34024,33317,9667,21540,4
70973,8,33904,34251,34340,9,33833,46402,2,33730,4,7489,21544,7
61786,8,33290,34862,47542,33326,33526,45258,33521,33730,33523,7200,21545,672
33478,8,33290,33517,54766,33326,33430,41986,33357,33458,33359,9813,21547,37
33691,8,33290,34752,69864,33431,33430,67689,33339,35884,33341,7489,21550,7
50537,8,33290,35228,54898,9,34780,41880,33283,36963,33285,9001,21552,2
73182,8,33976,48624,50143,34576,34577,34571,33283,33284,33285,9811,21553,10
49458,8,33290,37961,68394,33431,34242,34396,33283,33284,33285,7489,21554,7
33308,40163,33290,34862,39664,33289,33526,40307,33521,34861,33523,9620,21555,63
39261,8,33290,33536,73722,33345,35134,35172,33283,33300,33285,7489,21556,7
71157,8,33290,33667,52150,33431,33430,34069,33283,40171,33285,7489,21557,7
33622,8,33290,33302,68195,9,33604,42121,33357,41152,33359,9001,21558,2
33336,8,33313,33273,77521,33275,11,45765,2,3,4,9771,21562,14
49362,8,33290,34131,44523,9,33430,42957,33316,34024,33317,9667,21563,4
33336,8,33313,33279,39032,33275,11,45239,2,3,4,9771,21567,14
56243,8,33290,39855,51734,9,34851,33850,33283,40641,33285,9001,21570,2
33336,8,33313,33438,68441,33275,11,35065,2,3,4,9771,21575,14
33489,8,33313,33438,52948,33275,11,35675,2,3,4,9771,21576,14
41244,8,33313,36015,37694,33289,33863,39424,2,3,4,7111,21577,647
59429,8,33290,39855,55707,34576,34851,34955,33283,40641,33285,9001,21578,2
36978,8,33290,33517,33859,33326,33430,53401,33357,33358,33359,9667,21579,4
33336,8,33313,33279,71841,33275,11,35663,2,3,4,9771,21580,14
72957,8,33290,35600,62016,33289,33347,38371,33347,34012,33317,8914,21581,869
67429,8,33290,36137,53045,33289,33291,49102,33283,33300,33285,7489,21582,7
33336,8,33313,33438,60824,33275,11,33825,2,3,4,9771,21583,14
65514,8,33290,33448,53556,33345,34577,56907,33283,33447,33285,7489,21584,7
33336,8,33313,33273,46777,33275,11,40686,2,3,4,9771,21586,14
33627,8,33422,33916,72002,33345,33423,36945,33357,33358,33359,9821,21587,5
67919,8,33290,34662,66094,33289,35134,45701,33283,33300,33285,9667,21588,4
37620,33777,33290,33775,34894,9,33291,40684,33283,33323,33285,9001,21590,2
43788,8,33290,34012,64565,33289,34613,34160,33283,33300,33285,7489,21592,7
57974,8,33313,33467,43707,33431,34851,42734,2,3,4,9001,21593,2
44045,8,33290,34472,55333,33431,33430,34276,33283,34566,33418,7489,21594,7
33947,8,33290,35625,44517,33431,33863,49058,33316,34024,33317,9667,21599,4
39729,8,33904,36137,69864,33289,33595,45701,33283,33300,33285,9001,21600,2
33336,8,33313,33307,75045,33275,11,35510,2,3,4,9771,21602,14
34004,8,33313,33438,63619,33275,11,53063,2,3,4,9771,21603,14
50462,8,33290,33477,75694,33345,33362,64788,33426,34279,33428,9667,21605,4
33518,8,33290,33302,58368,33431,33430,38923,33339,35335,33502,9001,21606,2
44901,8,33290,34662,77828,33289,33291,41666,33283,33300,33285,9001,21609,2
34918,35217,35218,35215,48593,33289,33430,34482,33283,35215,33285,9723,21610,27
71067,8,33290,33598,58320,33431,33291,47845,33283,33284,33285,9001,21612,2
33518,8,33290,33828,68893,33289,33430,36234,33299,33395,33301,9729,21613,33
43664,33288,33290,33775,54313,33289,33291,56474,33283,33323,33285,9667,21614,4
68957,8,33290,34381,63424,33431,33291,59147,33283,36963,33285,9001,21615,2
34858,8,33290,35374,42448,33309,37073,42248,33426,33853,33428,9667,21616,4
57259,8,33290,37014,59197,9,33430,41611,33316,34024,33317,9667,21619,4
34858,34665,33290,33775,34700,33431,33291,36595,33283,33323,33285,9821,21620,5
33691,8,33290,33318,48760,33431,33430,34357,33283,33358,33285,9001,21621,2
33336,8,33313,33279,60495,33275,11,35828,2,3,4,9771,21624,14
33518,8,33290,33866,41231,33431,33430,41894,33299,33601,33301,2303,21625,19
52224,8,33904,39855,75378,33345,34851,44864,35025,33927,33285,7489,21626,7
50087,8,34474,34472,54877,33345,33430,37093,33299,34471,33301,7489,21627,7
63639,8,33290,33497,58325,33431,33291,42169,33283,35227,33285,9667,21632,4
70948,8,33290,38624,68337,33326,34851,53783,33283,40641,33285,7489,21634,7
33336,8,33313,33307,74750,33275,11,35675,2,3,4,9771,21635,14
33336,8,33313,33438,63194,33275,11,38284,2,3,4,9771,21638,14
34004,8,33313,33273,77542,33275,11,35065,2,3,4,9771,21641,14
72169,8,33290,34472,75669,33345,37073,45509,33299,34471,33301,7489,21642,7
67403,45804,33904,33798,59682,33431,33423,49318,33347,33529,33418,9771,21643,14
34226,8,38785,34611,67597,9,33423,40090,33283,40641,33285,7489,21645,7
71157,8,33290,33302,65237,33431,33461,42768,33426,37013,33428,7489,21646,7
34647,33584,33290,36151,43346,33431,33430,47378,33416,33529,33418,7489,21648,7
50028,8,33290,40445,49804,34576,34851,44059,33283,33625,33428,9667,21649,4
41533,8,33290,33477,75086,33431,33423,68409,33416,33476,33418,7489,21650,7
73261,8,33290,35410,57269,33289,33423,35379,34046,34411,33523,7489,21651,7
53486,8,33290,37014,66846,33431,34539,43483,33316,36150,33285,7489,21652,7
77741,8,33290,33302,54400,9,33604,33998,33521,34597,33523,9001,21653,2
53103,8,33290,34611,56002,33431,34851,35668,33426,35227,33428,9667,21656,4
53070,8,33290,33438,76826,9,33347,46567,2,3,33523,10609,21657,1844
33478,8,33290,33477,62143,33431,33430,35445,33283,33790,33285,7489,21658,7
33336,8,33313,33307,56228,33275,11,33630,2,3,4,9771,21665,14
69633,8,34474,35963,45878,33345,34242,61117,33299,34397,33301,7489,21668,7
67429,34383,33320,33524,64334,33345,34577,34509,33283,33975,33285,9001,21672,2
44464,8,33290,35228,61090,33431,33291,45299,33299,34397,33301,9001,21673,2
44093,8,33290,33273,69322,33431,33430,52295,33299,34471,33301,9001,21674,2
35927,35227,33290,33798,69829,9,33291,49318,33416,33529,33418,9001,21680,2
52363,44858,33290,36151,54546,33431,33291,36149,33283,36150,33285,9001,21681,2
43407,8,33313,33279,37152,33275,11,54567,2,3,4,9771,21682,14
53070,8,33290,34251,45092,9,33430,36040,33416,33476,33418,10505,21683,1709
43316,8,33296,34063,44642,33289,33430,37473,2,33365,4,9132,21684,123
47237,8,33290,34673,74389,33431,33863,40235,33316,33385,33317,7489,21685,7
35071,8,33290,35612,74122,33431,33430,44579,2,33544,33359,10838,21686,1845
49555,33538,33290,35427,60822,9,33291,35786,33283,33927,33285,9001,21687,2
52224,8,33290,33866,50836,9,33430,36559,33299,34471,33301,9001,21688,2
49458,8,33290,43529,59298,33431,33604,34369,33339,33895,33341,7489,21689,7
49393,8,33290,39855,52780,33431,34851,35044,33283,34572,33285,9001,21690,2
50537,34665,33290,33350,67363,33431,33291,38417,33283,34411,33285,7489,21691,7
33518,8,33290,33812,77521,33326,33430,37168,33299,33601,33301,9667,21692,4
64675,8,33290,38008,33414,33431,33291,33646,33283,33885,33285,7489,21695,7
64957,35798,33290,36151,51141,33431,33430,41656,33283,36150,33285,9001,21696,2
33677,8,33844,33928,78059,9,33930,42496,33426,33927,33428,9001,21697,2
77153,8,33290,34611,75378,33431,34851,38854,33283,40641,33285,7489,21698,7
69247,33538,33290,33775,62141,33431,33291,35871,33283,33284,33285,7489,21700,7
62990,8,33269,37239,66589,9,11,52980,2,33730,4,9870,21703,94
58119,8,33290,33302,60366,9,33604,49032,33357,33476,33359,9001,21704,2
50243,8,33290,33419,61252,33345,33526,42734,33521,37994,33523,9814,21705,75
67429,8,33290,35926,61627,33431,33291,35689,33416,34566,33418,7489,21707,7
76230,33288,33290,34662,36728,33431,33291,44059,33283,33300,33285,9001,21708,2
41822,8,33290,33360,59682,33431,33423,40850,33357,33358,33359,7489,21709,7
68957,8,33290,33324,37370,33431,33291,38577,33283,33300,33285,7489,21710,7
64423,55976,33844,40011,39138,33431,33291,33737,33283,33323,33285,9001,21711,2
33518,8,33290,35926,58354,9,33430,34357,33299,33601,33301,9667,21713,4
48183,8,33290,38783,59155,33431,34851,36646,33283,40641,33285,9001,21715,2
52258,8,33290,35835,63330,33289,33678,35142,33316,33385,33317,9667,21716,4
67429,8,33904,33769,36440,33289,35134,33995,2,33300,4,9001,21718,2
34970,8,33313,33438,46584,33275,11,38854,2,3,4,9771,21719,14
72683,8,33290,34131,39862,33431,34851,56198,33283,40641,33285,9001,21721,2
72737,8,33290,33350,46087,33431,33461,33606,33283,33885,33285,9821,21725,5
33336,8,33313,33279,58043,33275,11,34600,2,3,4,9771,21726,14
44620,8,33290,33477,62616,33431,33430,34276,33316,33866,33317,9667,21728,4
33489,8,33313,33279,72736,33275,11,34288,2,3,4,9771,21730,14
44061,8,33290,54321,40670,33431,33604,42957,33283,36963,33285,7489,21731,7
44431,40163,33290,33775,56134,9,33430,35142,33283,33284,33285,7489,21733,7
43407,8,33313,33438,40803,33275,11,38334,2,3,4,9771,21734,14
60017,8,33290,33448,74446,33326,33430,33865,33283,33358,33285,9001,21735,2
39463,8,33290,33477,65512,33431,33291,44139,33283,33885,33418,7489,21736,7
36521,51484,33290,34662,71614,33431,34613,34955,33283,33300,33285,9001,21739,2
58371,8,33290,54321,62724,33431,33595,48114,33339,33447,33285,7489,21741,7
44464,8,33290,36151,48583,33431,33430,34449,33283,34397,33285,7489,21742,7
33991,34665,33290,40011,52519,33326,33291,37190,33283,36963,33285,9001,21743,2
72222,8,33369,33769,36762,33289,33291,34631,2,33768,4,9001,21744,2
37468,8,33290,37014,52744,9,33430,36132,33316,33385,33317,9667,21745,4
61229,8,33290,33775,46657,9,33291,35774,33283,33447,33285,9001,21746,2
63013,8,33290,37014,59477,33431,33291,38923,33283,34024,33285,9667,21747,4
33691,8,33290,48624,39639,33431,33430,75565,33283,34024,33285,9001,21750,2
33489,8,33313,33438,60234,33275,11,40686,2,3,4,9771,21751,14
34246,8,33313,33438,59494,33275,11,35663,2,3,4,9771,21753,14
59727,8,33290,34673,66728,33431,33863,49007,33316,34024,33317,7489,21754,7
34226,8,33313,33273,71559,33309,11,35065,2,3,4,9771,21758,14
75134,8,33290,37014,50708,33431,33430,40235,33316,34024,33317,9667,21759,4
45793,8,33904,33676,57506,33431,33423,36399,33426,33927,33428,9667,21761,4
64668,8,33408,44552,72791,9,33430,55040,33426,36963,33523,7111,21763,647
40380,8,33290,39309,66476,33309,600,40346,33521,3,4,9726,21765,384
33478,8,33290,36490,64646,33431,33430,39189,33283,34411,33359,9667,21767,4
33336,8,33313,33438,59302,33326,11,33640,2,3,4,9771,21770,14
43788,8,33290,33866,36983,33431,33430,36643,33339,35013,33301,7489,21771,7
33677,8,33290,33928,50788,33431,33678,42837,33283,33284,33285,7489,21773,7
50491,8,33290,54321,68196,33431,33291,34276,33283,33284,33285,9001,21774,2
33336,8,33313,33438,51319,33275,11,35065,2,3,4,9771,21775,14
54417,8,33290,34131,75385,9,33430,49609,33316,34024,33317,9001,21776,2
33677,40171,33290,35228,49743,33431,34780,44551,33283,33323,33285,9667,21777,4
33489,8,33313,33438,63102,33275,11,53063,2,3,4,9771,21780,14
48913,8,33290,34662,54229,33431,33291,49392,33283,33323,33285,7489,21781,7
42917,8,33290,39855,43259,33431,34851,35036,33283,40171,33285,7489,21783,7
48762,8,33313,34611,49664,34576,34851,64548,2,3,33285,9771,21786,14
33336,8,33313,33438,48006,33275,11,37072,2,3,4,9771,21787,14
33518,8,33290,35374,61692,9,33430,36686,33299,33601,33301,9667,21788,4
34863,34383,33290,34412,43841,9,33291,46647,33283,34411,33285,7489,21790,7
77260,8,33290,36490,61262,33289,33291,59595,33283,33300,33285,9001,21792,2
78027,8,33290,33312,43645,33270,33526,49189,33521,35962,33523,10107,21793,1257
43788,33288,33290,34662,47338,9,34046,34729,33283,34047,33285,9001,21794,2
76163,8,33290,47909,74351,33431,33430,49058,33316,34024,33317,9001,21796,2
33489,8,33313,33273,41860,33275,11,33816,2,3,4,9771,21798,14
33336,8,33313,33273,46513,33275,11,68155,2,3,4,9771,21801,14
33518,35217,35218,35215,39487,33289,33430,33380,33283,35215,33285,9333,21802,51
70987,8,33290,37014,67389,33431,33430,33437,33316,34024,33317,9001,21803,2
33336,8,33313,33307,59003,33275,11,33640,2,3,4,9771,21805,14
40091,8,33290,34047,44963,33431,33430,58398,33316,33730,33317,162,21807,279
33489,8,33313,33273,58044,33275,11,54567,2,3,4,9771,21809,14
33947,8,33290,34483,59428,33289,33430,49058,33316,34024,33317,9001,21810,2
33336,8,33313,33307,66703,33275,11,35663,2,3,4,9771,21813,14
52479,8,33269,33438,51661,34576,11,42704,2,3,4,8315,21815,428
33799,8,34474,38458,75248,33431,33362,49432,33299,36150,33301,9001,21816,2
51990,55976,33313,36151,62901,33431,33291,43141,33283,33885,33285,7489,21818,7
33518,35217,33388,34556,71031,33326,33430,48962,33283,34432,33285,8823,21820,85
72213,8,34474,33477,60437,9,33595,45439,33299,34471,33301,7489,21824,7
33518,8,33290,33866,42260,9,33430,35805,33299,33790,33301,2303,21825,19
36214,8,33844,33928,36338,33309,33930,35555,33426,33927,33428,9667,21827,4
33518,35217,35218,35215,76666,33289,33526,34482,33521,35215,33285,9723,21828,27
44880,8,34474,34472,66101,33326,33461,57150,33299,34471,33301,7489,21829,7
67378,8,33290,33676,51429,33431,33423,34631,33426,33675,33428,9667,21830,4
76783,8,33290,33350,41956,33345,33526,42282,33521,34861,33523,8064,21832,71
51925,37706,33290,45499,57526,9,33362,38133,33521,34397,33301,9667,21833,4
58193,8,33290,34662,77120,33431,34435,38077,33283,33300,33285,7489,21834,7
33622,8,33290,54321,48639,33431,33430,43563,33283,33866,33285,9001,21835,2
57512,8,33290,34752,53556,33431,33604,43456,33316,34327,33317,7489,21838,7
41898,33584,33290,54321,52842,33431,33291,44607,33283,33323,33285,7489,21840,7
33478,8,33290,33302,71318,33431,33423,43370,33357,35427,33359,7489,21841,7
44431,8,33290,33302,36620,9,33604,44494,33299,37013,33301,9001,21845,2
74523,8,33290,34662,72655,9,34851,48038,33283,34572,33285,9001,21846,2
49805,33288,33290,34381,64014,9,33291,51439,33283,33584,33285,9667,21847,4
54893,40171,33290,54321,56228,33431,33430,33293,33283,34397,33285,7489,21848,7
41542,8,33290,33477,63493,33431,33430,53144,33416,42620,33418,7489,21849,7
37468,8,33290,34611,50884,33431,34851,46240,2,33385,33317,7489,21852,7
33336,8,33313,33467,48979,33275,11,41562,2,3,4,9771,21854,14
59766,8,33290,35228,68296,33289,34780,34742,33426,33323,33285,9667,21856,4
33489,8,33313,33273,40748,33275,11,43024,2,3,4,9771,21857,14
35642,8,33290,39341,52900,33345,33461,58033,33283,34327,33285,9001,21858,2
33336,8,33313,33438,77657,33275,11,37072,2,3,4,9771,21861,14
43090,34005,33290,33775,42782,9,33291,59595,33283,33323,33285,9667,21862,4
36214,52868,34913,35301,48182,33431,33461,47736,33416,33529,33418,7489,21863,7
49063,8,33290,40011,41079,33431,33423,48695,33283,33284,33285,9001,21868,2
37592,8,33408,33366,58502,33309,33370,40770,2,33365,4,9667,21869,4
33622,8,33290,33302,48692,33431,33604,46240,33416,34566,33418,7489,21870,7
52801,8,34474,34472,60224,33431,33461,34276,33283,34471,33285,9001,21871,2
33518,35217,35218,35159,55239,33326,33526,35034,33521,35215,33301,9810,21874,12
48795,54177,38785,35551,62668,33345,33423,51482,33283,33584,33285,9001,21875,2
56207,8,34474,34472,57874,33431,33461,46032,33299,34471,33301,7489,21876,7
33336,8,33313,33438,73581,33275,11,35663,2,3,4,9771,21877,14
34246,8,33313,33438,58182,33309,11,35828,2,3,4,9771,21879,14
36929,8,33290,34862,49375,33345,33526,35058,33521,34861,33523,9795,21880,153
70753,8,33290,45499,50055,33431,33526,35871,33521,33358,33301,9001,21881,2
58185,8,33290,54321,55222,33431,33930,51500,33316,33689,33285,9001,21882,2
33308,8,33290,34862,66614,33326,33526,43483,33521,34861,33523,9620,21883,63
33518,35217,35218,35215,48794,33431,33430,36520,33339,35215,33285,9802,21886,3
44901,8,33290,33536,39953,33431,33291,56474,33283,33885,33285,7489,21889,7
41542,8,33290,37014,50069,33289,34780,34737,33316,33427,33317,7489,21890,7
33489,8,33313,33438,50871,33275,11,53063,2,3,4,9771,21892,14
77435,8,33290,35228,54458,33431,33291,40695,33283,36963,33285,9001,21893,2
37877,8,33290,42102,55906,33431,33423,42804,33283,33284,33285,7489,21895,7
33336,8,33313,33273,57451,33275,11,43141,2,3,4,9771,21898,14
52988,8,33290,35260,41791,33431,33461,36127,33299,34471,33301,9667,21902,4
44580,8,34474,34472,63955,33326,34577,35604,33283,60933,33285,9001,21906,2
34004,8,33408,34611,65032,33431,34851,40313,2,33529,4,7489,21909,7
36020,8,33290,34131,52352,9,33430,40235,33283,40171,33285,9001,21914,2
75083,8,33290,37014,69422,9,33430,54779,33316,33447,33285,7489,21916,7
45322,8,33290,49090,59382,33431,33347,46800,33347,34347,33502,10754,21917,1853
62006,8,33290,39065,66094,33431,33291,41880,33339,33300,33285,9001,21918,2
51219,8,33904,34662,74260,33431,33291,38730,2,33300,33285,7489,21919,7
33336,8,33313,33279,64187,33275,11,52738,2,3,4,9771,21920,14
48275,8,33290,34662,73039,33431,33423,44907,33283,33300,33285,9001,21921,2
70987,33751,33290,35926,59446,33431,34435,35922,33283,35795,33285,9001,21922,2
52258,8,33290,35835,54698,33289,33526,38253,33316,33385,33317,9667,21923,4
33489,8,33313,33438,38107,33275,11,52163,2,3,4,9771,21925,14
70987,8,33290,33966,70272,33289,33739,35979,33283,33300,33285,7489,21926,7
74762,34383,33290,33667,66076,9,33461,37389,33283,33323,33285,7489,21927,7
74983,8,33290,33324,66179,9,33423,51799,33357,33300,33285,9667,21935,4
33518,8,33290,34793,46424,9,33430,47336,33299,33601,33428,2303,21936,19
41542,8,33290,34131,45041,33431,35276,40235,2,40171,4,9667,21937,4
43788,8,33290,54321,72157,33431,33430,35979,33283,33447,33285,9001,21942,2
43316,8,33290,34182,36567,33289,33526,36489,2,3,4,9722,21949,11
33622,8,33290,33360,37918,33345,33430,37252,33357,33358,33359,9001,21951,2
33518,8,33290,34793,39315,9,33430,40578,33299,34471,33301,9667,21952,4
36377,8,33290,36137,52483,33289,33291,59160,33283,33300,33285,7489,21954,7
73261,8,33290,34483,64067,9,33430,34860,33316,34024,33317,7489,21956,7
70609,8,34474,38458,69156,33431,33423,46032,33299,34471,33301,9001,21957,2
65825,8,33290,36964,53043,33431,33430,42957,33316,34471,33317,7489,21960,7
36214,8,33844,33928,64760,33309,33930,36006,33426,33927,33428,9667,21962,4
50039,8,33290,35516,69322,33431,33430,35512,33299,34471,33285,7489,21964,7
42917,8,33455,37824,77169,33345,33905,40422,33339,34597,33418,513,21967,1583
33336,8,33313,33307,63070,33275,11,44738,2,3,4,9771,21968,14
60157,8,33290,33477,42565,33431,33423,55159,33283,33584,33341,7489,21970,7
44972,51086,33290,33360,41867,33326,33423,37252,33357,33358,33359,7489,21971,7
33518,8,33290,35374,57057,33326,33430,34079,33299,33601,33428,2303,21973,19
39682,8,33290,38575,52106,33431,33270,36453,33347,33458,4,7502,21974,909
44837,8,33290,54321,73644,33431,33430,38117,33299,34471,33301,9001,21975,2
72222,34383,33290,33775,54458,9,33291,36413,33283,40641,33285,9001,21976,2
33464,8,33290,34611,59408,33431,34851,52826,33416,36494,33418,9667,21977,4
37560,8,33844,33307,70251,34576,33657,37093,2,33265,4,10872,21979,1514
50075,34665,33290,33798,70963,33431,33461,35457,33416,34411,33418,7489,21980,7
42917,8,33290,5,69412,33431,33362,46521,33416,33476,33418,7489,21981,7
33489,8,33313,33438,76175,33275,11,53063,2,3,4,9771,21982,14
61558,34665,33290,34412,54659,33431,33291,37258,33283,33666,33285,7489,21984,7
74708,8,33290,33667,51734,33345,34851,37566,33283,34572,33285,9001,21986,2
